commercial_area_code,district_code,category_code,score,expected_sales,closure_risk
3130318,11740610,CS100007,60.93,205577647,6.28
3130318,11740610,CS100008,65.71,267032370,5.96
3130318,11740610,CS100009,72.75,422782079,6.09
3130318,11740610,CS100010,66.23,278252622,6.06
3130318,11740610,CS200005,60.95,205577647,6.22
3130318,11740610,CS200006,90.54,1454063082,4.36
3130318,11740610,CS200007,84.17,846964790,4.46
3130318,11740610,CS200008,72.15,381817459,3.88
3130318,11740610,CS200019,69.85,336009360,5.11
3130318,11740610,CS200028,61.52,212456061,6.42
3130318,11740610,CS200034,62.9,222010573,4.64
3130318,11740610,CS200037,61.43,212456061,6.63
3130318,11740610,CS300001,82.2,741770342,5.21
3130318,11740610,CS300002,79.16,613644951,5.18
3130318,11740610,CS300011,58.73,176277589,4.72
3130318,11740610,CS300014,70.66,344487761,4.14
3130318,11740610,CS300016,68.97,311361603,3.79
3130318,11740610,CS300017,40.04,-142720691,4.8
3130318,11740610,CS300018,89.57,1308421376,4.75
3130318,11740610,CS300019,84.11,851343236,4.73
3130318,11740610,CS300022,64.93,249906879,5.54
3130318,11740610,CS300028,53.2,131324905,7.36
3130319,11740650,CS100001,52.16,821845639,83.65
3130319,11740650,CS100008,14.37,94002099,90.38
3130319,11740650,CS100009,9.61,43496022,89.99
3130319,11740650,CS200001,19.17,128776895,91.35
3130319,11740650,CS200028,15.71,102265631,89.56
3130319,11740650,CS200030,6.66,-79550102,90.06
3130319,11740650,CS200031,7.16,4771798,91.97
3130319,11740650,CS300001,42.7,568033534,92.41
3130319,11740650,CS300007,38.58,420035355,91.24
3130319,11740650,CS300008,33.57,220799734,77.68
3130319,11740650,CS300009,41.93,531403177,91.27
3130319,11740650,CS300010,4.12,-405987523,92.37
3130319,11740650,CS300011,42.37,529478168,90.09
3130319,11740650,CS300014,17.19,98727360,84.77
3130319,11740650,CS300027,9.35,38625947,89.76
3130319,11740650,CS300036,38.34,428077574,92.58
3130320,11740570,CS100001,75.54,1047069780,32.11
3130320,11740570,CS100007,41.75,117598544,31.06
3130320,11740570,CS100008,47.96,179053268,32.6
3130320,11740570,CS100009,59.33,334802976,31.23
3130320,11740570,CS200001,58.77,340182676,33.31
3130320,11740570,CS200006,78.61,1230125843,30.59
3130320,11740570,CS200007,72.42,759134937,30.59
3130320,11740570,CS200008,57.6,293838356,30.39
3130320,11740570,CS200028,41.76,123770423,33.34
3130320,11740570,CS200030,32.61,42639266,32.33
3130320,11740570,CS300001,69.17,652378167,33.05
3130320,11740570,CS300006,73.12,816334260,31.09
3130320,11740570,CS300007,71.16,706392254,30.87
3130320,11740570,CS300008,74.15,877448917,30.42
3130320,11740570,CS300009,48.19,174499857,30.71
3130320,11740570,CS300010,59.91,341701050,30.66
3130320,11740570,CS300011,41.66,116620442,30.75
3130320,11740570,CS300019,72.03,739588993,30.53
3130320,11740570,CS300022,46.8,160514704,30.95
3130320,11740570,CS300027,37.52,89108967,30.77
3130320,11740570,CS300028,33.37,45646120,31.04
3130321,11740640,CS100009,45.4,359025431,68.59
3130321,11740640,CS200001,47.01,392971161,67.54
3130321,11740640,CS200005,25.97,109912712,66.87
3130321,11740640,CS300024,47.53,418614333,68.71
3130322,11740620,CS100001,52.91,584841196,68.47
3130322,11740620,CS100007,16.84,66408988,77.94
3130322,11740620,CS100008,25.66,94708635,62.35
3130322,11740620,CS100009,35.95,250458343,78.1
3130322,11740620,CS100010,24.19,105928886,69.72
3130322,11740620,CS200008,41.17,209493723,56.8
3130322,11740620,CS200028,17.54,73287402,77.8
3130322,11740620,CS200037,20.38,73993938,70.83
3130322,11740620,CS300007,61.35,1190660225,72.53
3130322,11740620,CS300009,53.05,636920743,71.75
3130322,11740620,CS300010,54.48,808880350,77.27
3130322,11740620,CS300017,25.3,84899793,60.21
3130323,11740660,CS100001,63.61,1008332304,60.61
3130323,11740660,CS100007,26.23,113654863,67.34
3130323,11740660,CS100008,34.02,175109587,66.26
3130323,11740660,CS100009,43.89,330152759,68.78
3130323,11740660,CS100010,33.81,185623302,69.52
3130323,11740660,CS200001,43.71,336945531,70.55
3130323,11740660,CS200008,47.05,289188139,56.06
3130323,11740660,CS200028,27.58,138855663,73.5
3130323,11740660,CS200031,17.06,57612665,74.9
3130323,11740660,CS200037,25.66,119826741,71.78
3130323,11740660,CS300002,47.29,521015631,76.75
3130323,11740660,CS300004,32.26,155678054,65.93
3130323,11740660,CS300007,52.54,406028578,55.05
3130323,11740660,CS300008,51.62,289631776,44.66
3130323,11740660,CS300009,76.23,7212920893,56.31
3130323,11740660,CS300010,22.69,51649771,59.09
3130323,11740660,CS300011,25.89,97243907,62.46
3130323,11740660,CS300022,31.78,157277559,67.38
3130215,11500560,CS300011,77.64,668102441,12.74
3130310,11680670,CS100001,67.6,2520323193,69.83
3130310,11680670,CS100003,44.94,358854952,69.71
3130310,11680670,CS100004,49.27,494139460,69.77
3130310,11680670,CS100006,40.31,269821548,69.77
3130310,11680670,CS100007,29.91,148379808,69.76
3130310,11680670,CS100008,41.77,292931291,69.84
3130310,11680670,CS100009,48.89,476339377,69.78
3130310,11680670,CS100010,43.09,322675176,69.76
3130310,11680670,CS200001,69.5,3837974015,69.79
3130310,11680670,CS200002,50.18,522620229,69.68
3130310,11680670,CS200003,35.41,203669960,69.66
3130310,11680670,CS200005,34.59,195940126,69.74
3130310,11680670,CS200006,68.96,3293397315,69.77
3130310,11680670,CS200007,59.69,988468558,69.82
3130310,11680670,CS200008,44.52,346744805,69.69
3130310,11680670,CS200028,65.82,1843323450,69.85
3130310,11680670,CS200029,18.75,55207831,69.83
3130310,11680670,CS200030,18.42,51494458,69.76
3130310,11680670,CS200037,29.64,145158594,69.8
3130310,11680670,CS300001,58.46,882567574,69.73
3130310,11680670,CS300002,60.58,1055303448,69.71
3130310,11680670,CS300004,33.15,180303371,69.79
3130310,11680670,CS300007,60.49,1047969790,69.78
3130310,11680670,CS300009,65.35,1695922332,69.79
3130310,11680670,CS300010,49.4,498675994,69.76
3130310,11680670,CS300011,54.6,656519260,69.75
3130310,11680670,CS300016,40.82,279248963,69.78
3130310,11680670,CS300018,67.01,2251493264,69.77
3130310,11680670,CS300022,38.89,246846558,69.7
3130310,11680670,CS300028,16.03,3907558,69.76
3130311,11710650,CS100001,89.93,1278369508,3.31
3130311,11710650,CS100002,66.93,275166348,3.98
3130311,11710650,CS100005,68.3,293636025,3.62
3130311,11710650,CS100006,61.96,208123591,4.43
3130311,11710650,CS100007,51.95,115734170,4.19
3130311,11710650,CS100008,64.9,242039497,3.35
3130311,11710650,CS100009,73.8,429697493,4.03
3130311,11710650,CS100010,66.56,269930522,4.17
3130311,11710650,CS200001,82.61,738170276,3.93
3130311,11710650,CS200005,58.92,174100652,3.81
3130311,11710650,CS200006,96.98,5054013473,2.85
3130311,11710650,CS200008,89.11,1155270392,2.16
3130311,11710650,CS200016,45.53,57391654,3.43
3130311,11710650,CS200024,63.46,223457471,3.53
3130311,11710650,CS200028,55.95,145811341,4.13
3130311,11710650,CS200029,42.5,17127969,4.48
3130311,11710650,CS200030,42.19,-2773809,3.92
3130311,11710650,CS200031,44.52,57391654,5.97
3130311,11710650,CS200037,55.48,141641506,4.22
3130311,11710650,CS300001,81.07,670703204,4.27
3130311,11710650,CS300002,79.67,620554095,4.42
3130311,11710650,CS300004,60.79,187029927,2.24
3130311,11710650,CS300007,83.88,810069542,3.85
3130311,11710650,CS300008,84.86,813218968,1.56
3130311,11710650,CS300009,42.87,15629449,3.47
3130311,11710650,CS300010,80.08,626106381,3.69
3130311,11710650,CS300011,92.61,1972871569,3.96
3130311,11710650,CS300016,65.98,249377619,2.78
3130311,11710650,CS300017,68.91,299305234,2.69
3130311,11710650,CS300018,94.33,2686286923,3.97
3130311,11710650,CS300022,64.17,230426518,2.79
3130311,11710650,CS300027,48.82,88657665,2.42
3130311,11710650,CS300028,44.09,41481428,3.43
3130311,11710650,CS300033,50.0,99609433,3.01
3130311,11710650,CS300035,51.3,112596455,4.19
3130312,11710600,CS100001,61.84,1154591516,70.33
3130312,11710600,CS100002,38.33,243258062,70.19
3130312,11710600,CS100004,39.25,253934950,70.31
3130312,11710600,CS100007,25.55,115734170,70.17
3130312,11710600,CS100008,33.62,187995058,70.26
3130312,11710600,CS100009,43.48,332938602,70.36
3130312,11710600,CS200001,54.11,651442419,70.49
3130312,11710600,CS200003,27.68,129633969,70.48
3130312,11710600,CS200005,29.35,144300200,70.32
3130312,11710600,CS200008,40.92,281784696,70.06
3130312,11710600,CS200016,19.16,60398508,70.27
3130312,11710600,CS200024,32.7,177635789,70.37
3130312,11710600,CS200028,31.97,171441958,70.55
3130312,11710600,CS200030,17.38,41481428,70.21
3130312,11710600,CS200031,18.79,57391654,70.29
3130312,11710600,CS300001,51.63,573950584,70.47
3130312,11710600,CS300006,56.49,740913531,69.45
3130312,11710600,CS300007,65.58,1796620867,70.06
3130312,11710600,CS300008,55.12,677922279,69.6
3130312,11710600,CS300009,63.59,1338376503,70.16
3130312,11710600,CS300010,64.88,1612657705,70.1
3130312,11710600,CS300011,21.65,87253469,69.95
3130312,11710600,CS300017,57.63,826181144,70.11
3130312,11710600,CS300021,64.66,1577206228,70.27
3130312,11710600,CS300022,30.89,159356866,70.22
3130313,11710562,CS100001,82.75,2324605376,30.89
3130313,11710562,CS100003,61.0,372115667,30.89
3130313,11710562,CS100004,63.75,452533656,30.76
3130313,11710562,CS100005,60.86,367383795,30.77
3130313,11710562,CS100006,56.7,283082264,30.8
3130313,11710562,CS100007,47.04,162347059,30.79
3130313,11710562,CS100008,55.01,252854102,30.76
3130313,11710562,CS100009,69.18,623727275,30.82
3130313,11710562,CS100010,59.32,333451502,30.89
3130313,11710562,CS200001,68.37,597660337,30.72
3130313,11710562,CS200003,48.25,175540322,30.76
3130313,11710562,CS200005,47.02,161640523,30.74
3130313,11710562,CS200006,82.89,2348821403,30.72
3130313,11710562,CS200007,74.43,909398894,30.65
3130313,11710562,CS200008,64.64,480383402,30.64
3130313,11710562,CS200016,37.73,91471564,30.88
3130313,11710562,CS200028,47.49,168518938,30.79
3130313,11710562,CS200029,36.66,79274710,30.89
3130313,11710562,CS200030,36.46,75561337,30.86
3130313,11710562,CS200031,38.25,94478418,30.81
3130313,11710562,CS200037,47.47,168518938,30.84
3130313,11710562,CS300001,72.99,803497910,30.77
3130313,11710562,CS300002,72.21,752642264,30.72
3130313,11710562,CS300006,75.66,1003851136,30.36
3130313,11710562,CS300007,73.82,858645007,30.65
3130313,11710562,CS300008,72.34,751792360,30.33
3130313,11710562,CS300009,43.35,127749935,30.7
3130313,11710562,CS300010,81.59,1862719095,30.6
3130313,11710562,CS300011,83.55,2693868034,30.98
3130313,11710562,CS300016,57.82,303315842,30.84
3130313,11710562,CS300017,73.51,831729773,30.61
3130313,11710562,CS300018,82.44,2185275648,30.77
3130313,11710562,CS300021,67.41,569595869,30.8
3130313,11710562,CS300022,55.96,270913438,30.79
3130313,11710562,CS300033,44.25,134395879,30.87
3130313,11710562,CS300035,45.31,146676365,30.95
3130313,11710562,CS300036,81.66,1906574300,30.75
3130324,11740685,CS100001,66.98,2176781734,69.34
3130324,11740685,CS100006,14.33,-120912420,69.46
3130324,11740685,CS100007,15.04,-68302613,69.44
3130324,11740685,CS100008,15.36,-40709502,69.43
3130324,11740685,CS100010,15.59,-29489251,69.34
3130324,11740685,CS200001,13.81,-226855376,69.35
3130324,11740685,CS200028,15.22,-50618034,69.48
3130324,11740685,CS300001,34.5,193287016,69.47
3130324,11740685,CS300007,70.74,5988321473,69.3
3130324,11740685,CS300008,58.37,852551433,69.09
3130324,11740685,CS300009,54.33,644378496,69.3
3130324,11740685,CS300010,65.82,1790030294,69.43
3130324,11740685,CS300011,53.71,621337143,69.35
3130324,11740685,CS300017,58.63,887814977,69.44
3130324,11740685,CS300028,13.48,-314191125,69.54
3130324,11740685,CS300035,15.01,-71440327,69.43
3130325,11740530,CS100001,65.06,1560250370,69.08
3130325,11740530,CS200001,67.0,2133323331,69.05
3130325,11740530,CS200028,21.12,73287402,68.86
3130325,11740530,CS300007,65.71,1474198352,66.66
3130325,11740530,CS300008,58.67,776837564,65.81
3130325,11740530,CS300009,69.97,3145374811,66.72
3130325,11740530,CS300010,13.44,-913885561,67.7
3130325,11740530,CS300011,40.99,278056559,69.12
3130325,11740530,CS300019,42.23,287073015,67.63
3130326,11740560,CS100001,78.05,553424229,2.33
3130326,11740560,CS100008,57.13,150285828,1.96
3130326,11740560,CS100009,61.57,196916093,2.57
3130326,11740560,CS200005,50.2,99675511,2.54
3130326,11740560,CS200006,85.33,856182375,1.79
3130326,11740560,CS200007,78.37,559559698,2.1
3130326,11740560,CS200028,41.9,-42137414,3.03
3130326,11740560,CS300001,74.78,443730252,2.74
3130326,11740560,CS300009,41.07,-156311113,2.02
3130326,11740560,CS300010,69.93,318126729,2.16
3130326,11740560,CS300011,42.67,-15338122,2.13
3130326,11740560,CS300018,90.5,1266630457,1.7
3130327,11140615,CS300001,76.32,1002746653,28.68
3130327,11140615,CS300011,83.12,2068943928,28.4
3130327,11140615,CS300014,58.86,311545611,29.1
3130289,11620605,CS100001,70.08,584841196,25.54
3130289,11620605,CS300007,55.65,206533278,19.79
3130289,11620605,CS300011,79.55,1097403001,23.68
3130290,11620595,CS100001,62.95,1277398241,70.74
3130290,11620595,CS100002,39.27,255889397,70.67
3130290,11620595,CS100005,37.48,236550272,70.57
3130290,11620595,CS100006,36.38,220754927,70.65
3130290,11620595,CS100007,27.45,128365506,70.62
3130290,11620595,CS100008,33.78,189820229,70.63
3130290,11620595,CS100009,44.05,345569938,70.78
3130290,11620595,CS100010,36.38,220069402,70.55
3130290,11620595,CS200001,44.3,351656174,70.6
3130290,11620595,CS200003,28.93,142971840,70.98
3130290,11620595,CS200005,30.35,156931535,70.89
3130290,11620595,CS200006,63.55,1346820226,70.35
3130290,11620595,CS200007,56.65,770459185,70.62
3130290,11620595,CS200008,42.04,304605318,70.44
3130290,11620595,CS200016,20.43,73029844,70.53
3130290,11620595,CS200024,31.82,171238203,70.77
3130290,11620595,CS200028,31.24,164222149,70.66
3130290,11620595,CS200030,18.27,54112764,70.84
3130290,11620595,CS200031,20.28,73029844,70.91
3130290,11620595,CS200037,28.45,135243920,70.64
3130290,11620595,CS300001,54.43,663851665,70.53
3130290,11620595,CS300002,50.1,536432810,71.19
3130290,11620595,CS300004,31.86,171095233,70.65
3130290,11620595,CS300007,56.75,775620479,70.54
3130290,11620595,CS300008,55.99,725384092,69.88
3130290,11620595,CS300009,15.36,-10670549,70.63
3130290,11620595,CS300010,47.44,435193762,70.46
3130290,11620595,CS300011,32.36,176277589,70.66
3130290,11620595,CS300014,39.97,267275620,70.34
3130290,11620595,CS300016,37.17,233442926,70.67
3130290,11620595,CS300017,13.91,-127709321,70.38
3130290,11620595,CS300018,62.65,1231915771,70.62
3130290,11620595,CS300022,32.01,171988202,70.62
3130290,11620595,CS300028,18.46,57119618,70.85
3130290,11620595,CS300029,19.95,70022990,70.84
3130290,11620595,CS300031,44.6,364261342,71.1
3130291,11620595,CS100001,84.9,1303657801,16.35
3130292,11620605,CS100001,67.94,1011646291,49.9
3130292,11620605,CS300007,78.68,3628814489,46.38
3130292,11620605,CS300008,75.97,2188841968,46.96
3130131,11305534,CS100001,47.31,429498269,70.25
3130131,11305534,CS200006,47.46,429961123,69.9
3130131,11305534,CS200030,12.54,-571816056,70.66
3130131,11305534,CS300007,13.44,-225751633,70.3
3130131,11305534,CS300010,55.86,729180754,70.4
3130132,11305534,CS100001,52.62,602712279,70.47
3130132,11305534,CS100008,22.11,92844260,70.37
3130132,11305534,CS100009,38.85,248593969,70.29
3130132,11305534,CS100010,23.51,104064512,70.69
3130132,11305534,CS200006,51.08,554822032,69.84
3130132,11305534,CS200007,51.28,564357210,70.38
3130132,11305534,CS200028,26.12,120958938,70.89
3130132,11305534,CS200037,20.31,72129563,70.42
3130132,11305534,CS300001,51.22,566875695,70.75
3130132,11305534,CS300004,21.19,85822876,70.72
3130132,11305534,CS300007,13.95,-129976884,70.22
3130132,11305534,CS300009,69.65,4241975607,70.15
3130132,11305534,CS300018,46.9,413500114,69.83
3130132,11305534,CS300022,22.84,97727425,70.3
3130133,11305625,CS100001,51.88,575997525,70.02
3130133,11305625,CS100007,18.99,58271853,70.17
3130133,11305625,CS100008,21.33,85158428,70.2
3130133,11305625,CS200001,13.69,-172303156,70.21
3130133,11305625,CS200028,19.72,65150267,70.17
3130133,11305625,CS200037,19.58,64443731,70.3
3130133,11305625,CS300001,51.22,559896399,70.03
3130133,11305625,CS300002,47.38,432477545,70.36
3130133,11305625,CS300007,13.84,-184007336,69.74
3130133,11305625,CS300008,14.04,-178402363,69.29
3130133,11305625,CS300009,40.1,265430327,69.79
3130133,11305625,CS300010,13.11,-409491310,69.87
3130133,11305625,CS300011,13.58,-210683642,70.1
3130133,11305625,CS300022,21.9,90748129,70.13
3130134,11305575,CS100001,64.33,1504531900,70.42
3130134,11305575,CS100006,26.1,127706120,73.83
3130134,11305575,CS100008,20.5,96771422,75.77
3130134,11305575,CS100009,35.72,253227666,79.05
3130134,11305575,CS200001,62.62,1217189960,70.21
3130134,11305575,CS200005,17.52,69884847,76.86
3130134,11305575,CS200006,49.87,554996511,72.86
3130134,11305575,CS200016,50.94,608356364,75.16
3130134,11305575,CS300007,35.97,219050153,71.43
3130134,11305575,CS300008,64.17,1500367559,70.77
3130134,11305575,CS300009,67.27,8827494958,79.45
3130134,11305575,CS300010,10.2,-877843595,75.86
3130134,11305575,CS300017,8.56,-3148876960,78.74
3130134,11305575,CS300018,51.2,701898641,80.55
3130223,11530730,CS100001,82.33,851693505,9.19
3130223,11530730,CS100007,45.08,97504624,14.55
3130223,11530730,CS100008,52.16,136801347,11.69
3130223,11530730,CS200001,61.7,254331468,14.29
3130223,11530730,CS200006,88.35,1191626605,5.08
3130223,11530730,CS200007,80.08,671753872,6.83
3130223,11530730,CS200008,65.37,250879899,4.65
3130223,11530730,CS200028,45.41,103676502,15.78
3130223,11530730,CS200029,32.6,29265572,30.19
3130223,11530730,CS200037,46.26,104383038,13.94
3130223,11530730,CS300007,78.6,620803304,7.13
3130223,11530730,CS300008,90.45,1329953891,2.88
3130223,11530730,CS300009,91.85,1906725113,5.29
3130223,11530730,CS300010,83.44,917851756,8.38
3130223,11530730,CS300011,40.59,21474048,9.62
3130223,11530730,CS300018,85.95,1127980913,8.96
3130224,11530730,CS300011,63.64,937905173,58.46
3130225,11530750,CS100001,92.38,1925768152,4.14
3130225,11530750,CS100002,70.21,362900203,6.92
3130225,11530750,CS100005,70.62,343561078,4.13
3130225,11530750,CS100006,65.72,259259546,4.98
3130225,11530750,CS100007,55.04,138524342,4.81
3130225,11530750,CS100008,62.81,229031385,5.95
3130225,11530750,CS100009,78.19,577245519,4.49
3130225,11530750,CS100010,65.56,261989190,5.64
3130225,11530750,CS200001,79.32,639979994,6.32
3130225,11530750,CS200005,54.46,137817806,6.13
3130225,11530750,CS200006,92.91,2194944504,4.64
3130225,11530750,CS200007,88.12,1138773628,4.03
3130225,11530750,CS200008,75.03,466043435,3.7
3130225,11530750,CS200028,55.29,144696220,5.57
3130225,11530750,CS200030,44.71,54745474,4.87
3130225,11530750,CS200037,55.51,144696220,5.03
3130225,11530750,CS300001,85.87,1032872644,5.72
3130225,11530750,CS300002,84.44,906160325,5.52
3130225,11530750,CS300004,59.12,181254070,5.28
3130225,11530750,CS300008,89.17,1204474599,3.42
3130225,11530750,CS300009,75.8,507611031,4.28
3130225,11530750,CS300010,77.24,560422206,5.15
3130225,11530750,CS300011,89.22,1355937998,6.32
3130225,11530750,CS300016,67.1,279493125,4.11
3130225,11530750,CS300018,92.78,2115223679,4.45
3130225,11530750,CS300022,64.65,247090721,5.36
3130225,11530750,CS300028,44.58,54745474,5.21
3130226,11530720,CS200028,24.04,92316323,65.29
3130226,11530720,CS300007,40.29,245411933,65.8
3130226,11530720,CS300011,16.13,-96136373,65.77
3130227,11530720,CS100001,72.17,811234840,33.24
3130227,11530720,CS100008,42.39,131781369,34.71
3130227,11530720,CS100010,43.99,143001620,33.36
3130227,11530720,CS200006,75.07,1157282448,37.39
3130227,11530720,CS200008,52.94,247272993,34.69
3130227,11530720,CS200028,37.61,100069596,34.11
3130227,11530720,CS200031,31.71,37148984,33.49
3130227,11530720,CS300001,67.51,606519340,33.57
3130227,11530720,CS300007,64.9,581051174,38.06
3130227,11530720,CS300008,62.25,449168651,34.35
3130227,11530720,CS300009,26.2,-561631154,36.54
3130227,11530720,CS300010,49.65,226705679,38.56
3130227,11530720,CS300011,28.04,-11614499,38.86
3130227,11530720,CS300018,74.11,1124374007,38.4
3130228,11530550,CS100001,76.56,577155363,8.52
3130228,11530550,CS100009,61.75,242772511,11.43
3130228,11530550,CS100010,47.61,98243054,8.54
3130228,11530550,CS300001,76.19,560347702,7.72
3130228,11530550,CS300006,80.38,639303534,3.63
3130228,11530550,CS300009,38.52,-632196156,5.53
3130228,11530550,CS300010,59.72,191106509,6.0
3130228,11530550,CS300011,60.16,197504198,6.22
3130228,11530550,CS300027,42.07,30940114,6.66
3130053,11140650,CS100001,79.09,568838975,1.56
3130053,11140650,CS100004,51.07,104822589,2.05
3130053,11140650,CS100005,56.63,139550326,0.99
3130053,11140650,CS100006,54.51,124461517,1.75
3130053,11140650,CS100007,47.43,65933708,1.28
3130053,11140650,CS100008,49.77,92820283,1.18
3130053,11140650,CS100009,66.39,248569992,1.36
3130053,11140650,CS200005,47.57,65933708,0.93
3130053,11140650,CS200006,82.64,675719364,0.68
3130053,11140650,CS200007,77.42,516427770,0.79
3130053,11140650,CS200008,63.36,207605372,0.8
3130053,11140650,CS200028,48.12,72812123,1.17
3130053,11140650,CS200037,47.92,72105587,1.29
3130053,11140650,CS300001,78.93,566851719,1.41
3130053,11140650,CS300007,79.58,576258847,0.85
3130053,11140650,CS300009,97.17,3826251250,0.59
3130053,11140650,CS300011,57.24,147990124,1.36
3130053,11140650,CS300018,86.88,953349178,0.78
3130053,11140650,CS300027,44.61,38150667,1.54
3130054,11140670,CS100001,76.29,466314724,0.59
3130054,11140670,CS200031,41.99,-102579747,0.93
3130054,11140670,CS300001,76.83,488838098,0.57
3130054,11140670,CS300002,72.62,361419243,0.73
3130054,11140670,CS300011,92.54,1572908252,0.53
3130054,11140670,CS300031,69.09,285792969,0.23
3130054,11140670,CS300032,42.84,-51717433,0.38
3130054,11140670,CS300033,42.7,-59655433,0.51
3130054,11140670,CS300035,43.31,-16630699,0.41
3130055,11140670,CS100001,80.24,605070639,1.61
3130055,11140670,CS100008,49.2,85959849,0.77
3130055,11140670,CS100009,65.76,241709557,1.13
3130055,11140670,CS100010,50.39,97180100,1.14
3130055,11140670,CS200028,47.42,65245152,1.01
3130055,11140670,CS200034,47.17,62946708,1.05
3130055,11140670,CS300001,78.71,559284748,1.22
3130055,11140670,CS300007,81.18,620724042,0.65
3130055,11140670,CS300009,40.22,-1073235178,0.51
3130055,11140670,CS300010,68.93,285365549,0.61
3130055,11140670,CS300011,76.32,472740587,0.94
3130055,11140670,CS300031,67.72,265096509,0.7
3130055,11140670,CS300035,46.36,55229023,0.83
3130056,11170590,CS100001,89.12,1213580312,3.83
3130056,11170590,CS100005,65.51,248141391,3.47
3130056,11170590,CS100006,61.75,200437759,2.99
3130056,11170590,CS100007,51.1,108048338,2.98
3130056,11170590,CS100008,58.79,170209597,3.01
3130056,11170590,CS100009,71.6,357867593,2.92
3130056,11170590,CS100010,59.6,180723313,3.85
3130056,11170590,CS200005,50.91,108048338,3.43
3130056,11170590,CS200006,87.9,1098317389,2.88
3130056,11170590,CS200007,84.38,817622072,2.97
3130056,11170590,CS200008,69.5,316902973,3.07
3130056,11170590,CS200028,52.1,114926752,3.12
3130056,11170590,CS200030,43.61,33795596,3.23
3130056,11170590,CS200037,52.23,114926752,2.79
3130056,11170590,CS300001,82.48,712427623,2.94
3130056,11170590,CS300003,94.89,2846315073,3.27
3130056,11170590,CS300007,82.16,698192353,3.0
3130056,11170590,CS300008,86.64,990387007,2.51
3130056,11170590,CS300009,92.37,1747365353,2.69
3130056,11170590,CS300010,82.77,726623463,3.0
3130056,11170590,CS300011,48.97,93501756,3.55
3130056,11170590,CS300018,89.63,1231157935,3.11
3130056,11170590,CS300021,75.78,485834697,3.06
3130056,11170590,CS300022,57.07,152377570,3.09
3130056,11170590,CS300028,43.85,36802450,3.04
3130056,11170590,CS300035,50.44,104910623,3.65
3130057,11170555,CS100001,74.14,575997525,14.38
3130057,11170555,CS100008,43.45,85158428,14.91
3130057,11170555,CS300001,72.33,559189863,17.11
3130057,11170555,CS300007,79.72,751298070,11.78
3130057,11170555,CS300011,56.72,197504198,14.81
3130135,11305635,CS100001,43.47,602712279,93.33
3130135,11305635,CS100008,12.22,93550796,95.62
3130135,11305635,CS100009,28.21,249300505,97.18
3130135,11305635,CS200028,11.79,91158485,95.54
3130135,11305635,CS300007,16.52,124717074,96.96
3130135,11305635,CS300008,12.75,88376539,92.53
3130135,11305635,CS300009,59.78,5542367640,96.32
3130135,11305635,CS300010,1.7,-1772442472,96.19
3130135,11305635,CS300011,2.05,-975599463,96.08
3130136,11305615,CS300001,35.51,405004775,97.53
3130136,11305615,CS300009,47.35,860118478,96.86
3130137,11305615,CS100001,64.16,583564496,40.03
3130137,11305615,CS100008,33.9,93431935,41.06
3130137,11305615,CS100009,47.02,249181643,50.05
3130137,11305615,CS100010,35.64,104652186,40.53
3130137,11305615,CS200006,57.77,578291554,55.66
3130137,11305615,CS200007,52.07,563531812,68.29
3130137,11305615,CS200028,32.02,72010702,41.01
3130137,11305615,CS200034,31.24,70418794,42.66
3130137,11305615,CS200037,24.76,72717238,59.51
3130137,11305615,CS300001,63.66,567463370,39.85
3130137,11305615,CS300004,19.61,85704014,74.62
3130137,11305615,CS300007,26.62,58698415,51.3
3130137,11305615,CS300008,26.98,-54646387,39.95
3130137,11305615,CS300009,13.51,-3310812954,66.38
3130137,11305615,CS300010,27.79,79167525,53.05
3130137,11305615,CS300011,21.66,-16567827,54.55
3130137,11305615,CS300014,62.64,510294743,37.34
3130137,11305615,CS300017,22.14,-561658636,46.69
3130137,11305615,CS300018,60.45,648518823,54.37
3130137,11305615,CS300022,29.76,97608563,52.94
3130137,11305615,CS300027,27.64,37349247,43.76
3130137,11305615,CS300035,18.81,62701109,71.88
3130138,11305615,CS200029,33.8,-805682271,16.99
3130138,11305615,CS300011,82.26,887971242,10.37
3130138,11305615,CS300031,36.22,-434177854,11.94
3130139,11305635,CS100001,54.52,1588324564,95.74
3130139,11305635,CS100003,16.43,128364670,98.14
3130139,11305635,CS100005,21.93,177353574,97.22
3130139,11305635,CS100007,11.01,91326808,97.61
3130139,11305635,CS100008,17.03,130623531,97.55
3130139,11305635,CS100009,30.28,286373239,97.39
3130139,11305635,CS100010,18.37,142550318,97.24
3130139,11305635,CS200016,5.8,32984292,97.55
3130139,11305635,CS200028,15.2,117234143,97.31
3130139,11305635,CS200030,5.58,20080920,96.95
3130139,11305635,CS200031,5.36,32984292,98.62
3130139,11305635,CS200034,8.38,61924054,97.7
3130139,11305635,CS200037,12.22,98911758,97.24
3130139,11305635,CS300001,42.01,605361502,97.24
3130139,11305635,CS300002,37.5,477236111,98.28
3130139,11305635,CS300007,56.51,2366709590,96.76
3130139,11305635,CS300008,58.17,3096037365,96.04
3130139,11305635,CS300009,59.97,7220388689,96.96
3130139,11305635,CS300010,56.34,2327224374,96.96
3130139,11305635,CS300011,42.85,631639664,96.98
3130139,11305635,CS300018,54.88,1886349570,97.59
3130139,11305635,CS300022,11.16,90526896,96.95
3130229,11530550,CS100001,61.46,1143956632,70.94
3130229,11530550,CS100002,37.15,236730068,71.48
